Frame,Keypoint,X,Y,Confidence
1,Nose,421.05345726013184,219.72058653831482,0.9984865188598633
1,Left Eye,417.42053031921387,206.20936632156372,0.9969499707221985
1,Right Eye,417.42313385009766,206.2139368057251,0.9960254430770874
1,Left Ear,417.2747611999512,206.10752820968628,0.9971195459365845
1,Right Ear,412.10832595825195,204.68520641326904,0.9983229041099548
1,Left Shoulder,388.66018295288086,301.00497364997864,0.9895151853561401
1,Right Shoulder,321.13964080810547,274.8241138458252,0.9999414682388306
1,Left Elbow,345.87389945983887,412.51561403274536,0.028592513874173164
1,Right Elbow,297.94507026672363,396.3039779663086,0.9949465394020081
1,Left Wrist,339.33497428894043,501.33090376853943,0.027018645778298378
1,Right Wrist,384.7682476043701,465.3086006641388,0.9770781993865967
1,Left Hip,341.3879585266113,508.20117831230164,0.991837203502655
1,Right Hip,290.969181060791,490.22871494293213,0.9969995021820068
1,Left Knee,343.6883068084717,670.9285354614258,0.8355821371078491
1,Right Knee,226.6458034515381,641.7803049087524,0.9719080924987793
1,Left Ankle,214.28509712219238,774.4524478912354,0.7165058255195618
1,Right Ankle,166.85289859771729,798.6942315101624,0.9660423994064331
2,Nose,429.34656143188477,224.0834355354309,0.9984654784202576
2,Left Eye,425.76830863952637,209.8859989643097,0.9969848394393921
2,Right Eye,425.89802742004395,209.71109747886658,0.9960600137710571
2,Left Ear,425.8550834655762,209.3615198135376,0.9970862865447998
2,Right Ear,419.8922824859619,209.20662224292755,0.9983364939689636
2,Left Shoulder,408.99664878845215,300.6175768375397,0.9898192286491394
2,Right Shoulder,329.9106216430664,276.20919585227966,0.9999431371688843
2,Left Elbow,365.6018543243408,406.7965543270111,0.029120754450559616
2,Right Elbow,309.21956062316895,395.80132126808167,0.9952892065048218
2,Left Wrist,352.4065589904785,488.16481947898865,0.02636304311454296
2,Right Wrist,402.03898429870605,445.2956736087799,0.9785810112953186
2,Left Hip,349.95251655578613,512.9877948760986,0.9922466278076172
2,Right Hip,296.69405937194824,493.04258823394775,0.9971280097961426
2,Left Knee,346.7592430114746,672.6995015144348,0.8382110595703125
2,Right Knee,226.79293155670166,645.208683013916,0.9706724882125854
2,Left Ankle,214.23663139343262,766.7586493492126,0.7104911208152771
2,Right Ankle,165.9913730621338,798.7158608436584,0.9643224477767944
3,Nose,446.6920566558838,228.9929562807083,0.998197615146637
3,Left Eye,441.99697494506836,214.52022850513458,0.9967243075370789
3,Right Eye,441.6749382019043,214.30472373962402,0.9956933259963989
3,Left Ear,441.135778427124,213.88303220272064,0.9967600703239441
3,Right Ear,437.26741790771484,213.9174234867096,0.998158872127533
3,Left Shoulder,421.05528831481934,301.7161989212036,0.9901438355445862
3,Right Shoulder,346.87231063842773,277.66727685928345,0.9999411702156067
3,Left Elbow,386.4881229400635,407.0593571662903,0.02915651723742485
3,Right Elbow,327.366943359375,394.18906688690186,0.9955347180366516
3,Left Wrist,386.0024070739746,479.98249411582947,0.02606026455760002
3,Right Wrist,426.8147563934326,429.63420152664185,0.9797155261039734
3,Left Hip,366.963415145874,515.0288701057434,0.9926077723503113
3,Right Hip,313.23145866394043,493.95333766937256,0.9971809983253479
3,Left Knee,350.91482162475586,677.5809073448181,0.8393521904945374
3,Right Knee,232.4930763244629,649.7430539131165,0.9692793488502502
3,Left Ankle,214.35959815979004,763.5079407691956,0.7064399123191833
3,Right Ankle,166.52252197265625,797.4453949928284,0.9630969166755676
4,Nose,465.2558898925781,234.29486274719238,0.9981552958488464
4,Left Eye,460.4147529602051,220.04668414592743,0.9967233538627625
4,Right Eye,459.95962142944336,219.86661672592163,0.9956856369972229
4,Left Ear,459.27409172058105,219.46145296096802,0.9967332482337952
4,Right Ear,455.40953636169434,219.25413966178894,0.9981510043144226
4,Left Shoulder,434.4664192199707,305.5290126800537,0.9906885027885437
4,Right Shoulder,368.55199813842773,279.87327575683594,0.9999411106109619
4,Left Elbow,391.7965507507324,407.28376150131226,0.028576871380209923
4,Right Elbow,334.9754047393799,389.49498653411865,0.9957188963890076
4,Left Wrist,412.0425224304199,475.5105650424957,0.02678178809583187
4,Right Wrist,432.2493553161621,427.3789572715759,0.9806153178215027
4,Left Hip,383.38934898376465,516.2957632541656,0.9928343296051025
4,Right Hip,333.5384273529053,494.9981117248535,0.9971997737884521
4,Left Knee,351.7074680328369,679.3270897865295,0.828353762626648
4,Right Knee,272.9439353942871,654.6077227592468,0.9685124158859253
4,Left Ankle,214.19732093811035,766.9513821601868,0.7042772769927979
4,Right Ankle,176.63648128509521,797.4511885643005,0.9632994532585144
5,Nose,491.1800193786621,243.25870871543884,0.9982864856719971
5,Left Eye,486.6126251220703,228.90354216098785,0.9969252347946167
5,Right Eye,486.0758972167969,228.63546073436737,0.995954155921936
5,Left Ear,485.2291488647461,228.21975588798523,0.9969185590744019
5,Right Ear,482.26776123046875,227.2460013628006,0.9982773065567017
5,Left Shoulder,452.5386714935303,319.37700033187866,0.9913190603256226
5,Right Shoulder,386.480712890625,285.3552174568176,0.9999443888664246
5,Left Elbow,409.70961570739746,425.9711515903473,0.02814832516014576
5,Right Elbow,337.47785568237305,389.76332545280457,0.9958378076553345
5,Left Wrist,422.4985599517822,506.0095024108887,0.03017921932041645
5,Right Wrist,430.5274772644043,457.03901767730713,0.9811965227127075
5,Left Hip,394.9368667602539,520.0458455085754,0.9932551980018616
5,Right Hip,355.387601852417,499.42816615104675,0.9973192811012268
5,Left Knee,351.6218376159668,678.8731956481934,0.7918060421943665
5,Right Knee,329.0439033508301,667.2044920921326,0.9682963490486145
5,Left Ankle,216.19784832000732,773.5978317260742,0.7007074952125549
5,Right Ankle,192.42566585540771,786.7209148406982,0.9629684686660767
6,Nose,516.7330741882324,255.32036125659943,0.9984556436538696
6,Left Eye,514.5229911804199,242.04960644245148,0.9972274303436279
6,Right Eye,514.1084861755371,241.6986608505249,0.9963522553443909
6,Left Ear,513.4653854370117,241.14173769950867,0.9972207546234131
6,Right Ear,510.3335952758789,240.05515336990356,0.9984464049339294
6,Left Shoulder,472.5728988647461,333.4951615333557,0.9921791553497314
6,Right Shoulder,406.9167137145996,294.54124689102173,0.9999489784240723
6,Left Elbow,454.4488048553467,441.608966588974,0.07341968268156052
6,Right Elbow,340.4183578491211,397.09731101989746,0.9960035681724548
6,Left Wrist,471.67588233947754,535.7106971740723,0.11158285290002823
6,Right Wrist,393.96589279174805,494.86791729927063,0.9821915030479431
6,Left Hip,404.67541694641113,520.330148935318,0.9938561916351318
6,Right Hip,370.68812370300293,504.22373056411743,0.9975184202194214
6,Left Knee,363.10535430908203,675.4804801940918,0.7476734519004822
6,Right Knee,372.70437240600586,675.0834918022156,0.96697998046875
6,Left Ankle,229.62166786193848,771.8702530860901,0.6896671056747437
6,Right Ankle,218.42057704925537,774.2447805404663,0.9623929858207703
7,Nose,544.2232704162598,270.16518115997314,0.9986099600791931
7,Left Eye,543.0998039245605,255.93863189220428,0.9975042939186096
7,Right Eye,543.0392074584961,255.76453506946564,0.9967166781425476
7,Left Ear,542.7826309204102,255.48238813877106,0.9974983334541321
7,Right Ear,538.2024765014648,253.60417664051056,0.9986015558242798
7,Left Shoulder,490.2666664123535,348.7379837036133,0.9929608106613159
7,Right Shoulder,430.1701068878174,309.6797204017639,0.9999538064002991
7,Left Elbow,479.8926830291748,452.80211448669434,0.14771416783332825
7,Right Elbow,348.215274810791,401.97269797325134,0.9962103962898254
7,Left Wrist,522.0362663269043,545.8242130279541,0.1966233253479004
7,Right Wrist,332.0565891265869,507.1057426929474,0.9830776453018188
7,Left Hip,412.29809761047363,526.1879324913025,0.9944613575935364
7,Right Hip,381.48241996765137,509.7165513038635,0.9977512359619141
7,Left Knee,347.88926124572754,682.1256422996521,0.7490425705909729
7,Right Knee,445.82385063171387,670.2381992340088,0.9698774814605713
7,Left Ankle,227.42807865142822,782.9461455345154,0.7127975821495056
7,Right Ankle,263.5239028930664,745.5349946022034,0.9651370048522949
8,Nose,571.94091796875,288.60998153686523,0.9987489581108093
8,Left Eye,572.0438003540039,274.11192297935486,0.9977537989616394
8,Right Eye,572.3345375061035,274.22789096832275,0.9970449209213257
8,Left Ear,572.4589347839355,274.32071685791016,0.9977484345436096
8,Right Ear,566.517162322998,270.91280937194824,0.9987413883209229
8,Left Shoulder,518.2893562316895,363.66299629211426,0.993664562702179
8,Right Shoulder,461.4507865905762,326.85827136039734,0.999958336353302
8,Left Elbow,511.81102752685547,456.5224885940552,0.21631737053394318
8,Right Elbow,356.44429206848145,399.5731294155121,0.9964461922645569
8,Left Wrist,567.8461074829102,535.3970396518707,0.2754547595977783
8,Right Wrist,287.5805854797363,498.17121863365173,0.9841814637184143
8,Left Hip,425.68671226501465,534.8085415363312,0.9950146675109863
8,Right Hip,403.05373191833496,519.8074400424957,0.9979750514030457
8,Left Knee,342.85526275634766,682.8208708763123,0.7678706049919128
8,Right Knee,508.3015823364258,664.4202303886414,0.9725371599197388
8,Left Ankle,220.09175777435303,781.8041682243347,0.7402680516242981
8,Right Ankle,352.4920463562012,728.004162311554,0.9679098725318909
9,Nose,605.6665992736816,303.58362793922424,0.9988740682601929
9,Left Eye,604.7451210021973,289.0554749965668,0.9979783892631531
9,Right Eye,604.5121192932129,288.7072491645813,0.9973404407501221
9,Left Ear,603.9870643615723,288.1759786605835,0.9979735612869263
9,Right Ear,600.3649520874023,286.7322850227356,0.9988672733306885
9,Left Shoulder,549.0133094787598,374.47824239730835,0.9942980408668518
9,Right Shoulder,493.66785049438477,339.9722135066986,0.9999624490737915
9,Left Elbow,549.8818016052246,467.57877945899963,0.28640034794807434
9,Right Elbow,370.4751205444336,385.80827951431274,0.9967419505119324
9,Left Wrist,600.8286094665527,481.87193870544434,0.3473157584667206
9,Right Wrist,277.6451110839844,448.3531665802002,0.9855697751045227
9,Left Hip,441.46236419677734,538.3771884441376,0.9955126643180847
9,Right Hip,429.95046615600586,526.020884513855,0.9981762766838074
9,Left Knee,344.4503688812256,682.7687287330627,0.7879663705825806
9,Right Knee,549.3130874633789,646.4835906028748,0.9750676155090332
9,Left Ankle,217.33047008514404,780.2633357048035,0.7655718922615051
9,Right Ankle,414.4090461730957,733.8473653793335,0.9709028005599976
10,Nose,638.7769889831543,314.84015107154846,0.9989866018295288
10,Left Eye,637.8499031066895,299.3830633163452,0.9981804490089417
10,Right Eye,637.1639442443848,298.803094625473,0.9976062774658203
10,Left Ear,636.2051582336426,297.9837226867676,0.998176097869873
10,Right Ear,634.482479095459,297.9725217819214,0.9989805221557617
10,Left Shoulder,592.7828407287598,380.9236550331116,0.9948680400848389
10,Right Shoulder,522.7950668334961,341.57265543937683,0.9999661445617676
10,Left Elbow,604.6567726135254,480.33023715019226,0.354065865278244
10,Right Elbow,396.45066261291504,368.31867814064026,0.9970195293426514
10,Left Wrist,633.2684326171875,440.4529881477356,0.4113385081291199
10,Right Wrist,292.1472644805908,410.67808628082275,0.9867565035820007
10,Left Hip,472.0271587371826,541.3071584701538,0.9959584474563599
10,Right Hip,452.2957992553711,531.9717514514923,0.9983546137809753
10,Left Knee,348.2761859893799,670.800883769989,0.8035836219787598
10,Right Knee,585.3676414489746,637.798125743866,0.9771264791488647
10,Left Ankle,220.4329490661621,772.9651093482971,0.7873801589012146
10,Right Ankle,473.7602233886719,744.6253395080566,0.9732455015182495
11,Nose,671.07421875,315.68182826042175,0.999087929725647
11,Left Eye,671.3613510131836,298.5913074016571,0.9983623623847961
11,Right Eye,670.8792114257812,297.83379793167114,0.9978455901145935
11,Left Ear,670.0138664245605,297.0100808143616,0.998358428478241
11,Right Ear,667.6898574829102,297.80689001083374,0.9990824460983276
11,Left Shoulder,635.6491470336914,389.4912850856781,0.9953810572624207
11,Right Shoulder,552.8075981140137,342.8178548812866,0.999969482421875
11,Left Elbow,636.8144989013672,485.4667854309082,0.41486865282058716
11,Right Elbow,428.00402641296387,364.80947971343994,0.9972055554389954
11,Left Wrist,659.0701103210449,420.42184352874756,0.4678829610347748
11,Right Wrist,314.8234462738037,407.0783472061157,0.987472414970398
11,Left Hip,498.6336135864258,541.0604810714722,0.99635910987854
11,Right Hip,484.59434509277344,533.5729336738586,0.9985149502754211
11,Left Knee,381.494665145874,660.7667398452759,0.816658079624176
11,Right Knee,604.4593620300293,641.4659070968628,0.9789360165596008
11,Left Ankle,240.2962875366211,765.2500677108765,0.8072689771652222
11,Right Ankle,518.4158706665039,776.6785311698914,0.9755306839942932
12,Nose,709.5122337341309,314.82354283332825,0.9991791248321533
12,Left Eye,708.500919342041,297.5932037830353,0.9985260963439941
12,Right Eye,708.0381202697754,296.91033482551575,0.998060941696167
12,Left Ear,707.2318840026855,296.15092635154724,0.9985225200653076
12,Right Ear,704.3381309509277,296.1066699028015,0.999174177646637
12,Left Shoulder,656.7905044555664,379.94412302970886,0.9958428144454956
12,Right Shoulder,593.4392166137695,344.96195912361145,0.9999725222587585
12,Left Elbow,638.1139183044434,475.7806098461151,0.46147680282592773
12,Right Elbow,464.7342109680176,370.34443259239197,0.997353732585907
12,Left Wrist,675.3279876708984,448.55858087539673,0.5190749764442444
12,Right Wrist,358.74927520751953,423.2260286808014,0.9881494045257568
12,Left Hip,533.8104057312012,542.7500796318054,0.996718168258667
12,Right Hip,521.191463470459,535.0592744350433,0.9986580014228821
12,Left Knee,441.133975982666,663.2364749908447,0.823129415512085
12,Right Knee,609.078483581543,663.6205887794495,0.9801650643348694
12,Left Ankle,283.28810691833496,750.72101354599,0.8231735229492188
12,Right Ankle,527.394962310791,798.7049174308777,0.9771149158477783
13,Nose,748.7281608581543,311.32052421569824,0.9992609620094299
13,Left Eye,745.6866073608398,295.2810859680176,0.9986724853515625
13,Right Eye,744.8037528991699,294.58476305007935,0.9982534646987915
13,Left Ear,743.6488723754883,293.80189061164856,0.9986692070960999
13,Right Ear,742.818775177002,293.9720284938812,0.9992563128471375
13,Left Shoulder,685.7834815979004,375.62347054481506,0.9962576031684875
13,Right Shoulder,625.1902198791504,347.11909890174866,0.9999750852584839
13,Left Elbow,650.95458984375,468.3946108818054,0.4869721233844757
13,Right Elbow,507.1502494812012,389.883896112442,0.9975319504737854
13,Left Wrist,693.3335494995117,512.0778822898865,0.5620670914649963
13,Right Wrist,432.5457572937012,472.22972989082336,0.9888642430305481
13,Left Hip,575.9381675720215,544.4083285331726,0.9970314502716064
13,Right Hip,555.9040260314941,534.7627079486847,0.9987804293632507
13,Left Knee,509.9145698547363,675.6849932670593,0.8338420391082764
13,Right Knee,611.1170768737793,676.2601017951965,0.9815935492515564
13,Left Ankle,347.53183364868164,722.2259759902954,0.838153064250946
13,Right Ankle,528.4469032287598,803.8691782951355,0.9790258407592773
14,Nose,785.0268173217773,310.69295167922974,0.9993343353271484
14,Left Eye,782.2834968566895,295.2385997772217,0.9988036751747131
14,Right Eye,781.1516761779785,294.37397360801697,0.9984261989593506
14,Left Ear,779.6383094787598,293.3533716201782,0.9988009929656982
14,Right Ear,779.835262298584,294.2892265319824,0.9993298053741455
14,Left Shoulder,715.5669593811035,376.2697112560272,0.9966293573379517
14,Right Shoulder,665.9989356994629,349.1104781627655,0.9999771118164062
14,Left Elbow,677.4725532531738,468.28694701194763,0.49189332127571106
14,Right Elbow,565.8638763427734,420.0932836532593,0.997490644454956
14,Left Wrist,692.0341300964355,549.2179584503174,0.5896414518356323
14,Right Wrist,530.8530235290527,525.0885057449341,0.9889541864395142
14,Left Hip,612.0678520202637,543.0837249755859,0.9972890019416809
14,Right Hip,593.3615684509277,532.8888094425201,0.9988731741905212
14,Left Knee,584.1887855529785,681.6668558120728,0.8317705988883972
14,Right Knee,631.2848854064941,681.9836354255676,0.982558012008667
14,Left Ankle,413.54023933410645,707.3767304420471,0.8470682501792908
14,Right Ankle,532.9445457458496,802.6518845558167,0.9805237054824829
15,Nose,816.1127471923828,310.9425902366638,0.9993834495544434
15,Left Eye,814.6477890014648,295.2512812614441,0.9988789558410645
15,Right Eye,813.5159683227539,294.3487071990967,0.9985324740409851
15,Left Ear,812.0077514648438,293.3060574531555,0.99888014793396
15,Right Ear,812.3250389099121,294.66658115386963,0.9993761777877808
15,Left Shoulder,744.3197822570801,373.21946024894714,0.9968823790550232
15,Right Shoulder,699.459056854248,350.83425879478455,0.9999781250953674
15,Left Elbow,686.2863349914551,464.51314330101013,0.4520643651485443
15,Right Elbow,620.7112312316895,437.67332911491394,0.9970718622207642
15,Left Wrist,685.5186653137207,543.6348223686218,0.540908932685852
