Frame,Keypoint,X,Y,Confidence
9,Nose,1260.9236526489258,106.24821066856384,0.999808132648468
9,Left Eye,1283.2024383544922,74.0280032157898,0.9997912049293518
9,Right Eye,1298.4532928466797,76.24043941497803,0.9997510313987732
9,Left Ear,1308.9377975463867,76.76398515701294,0.9997188448905945
9,Right Ear,1242.3942947387695,67.97764778137207,0.9997307658195496
9,Left Shoulder,1376.0481262207031,269.49932277202606,0.9997487664222717
9,Right Shoulder,1077.692642211914,245.51607728004456,0.9996799230575562
9,Left Elbow,1387.2666549682617,515.9655618667603,0.9375499486923218
9,Right Elbow,983.6786270141602,470.3062319755554,0.8556418418884277
9,Left Wrist,1347.8260803222656,360.0265645980835,0.9529619812965393
9,Right Wrist,1004.9631500244141,464.5815396308899,0.8832926154136658
9,Left Hip,1295.5090713500977,702.3213243484497,0.9991112351417542
9,Right Hip,1135.5556869506836,689.902675151825,0.9989399313926697
9,Left Knee,1276.5410614013672,988.6225032806396,0.775586724281311
9,Right Knee,1147.9347610473633,955.8146667480469,0.7815868854522705
9,Left Ankle,1223.367576599121,1131.4230966567993,0.30798637866973877
9,Right Ankle,1155.937156677246,1139.8911094665527,0.5943619608879089
10,Nose,1244.5483016967773,131.91370010375977,0.9997791051864624
10,Left Eye,1265.7707977294922,94.54544574022293,0.9997469782829285
10,Right Eye,1274.8456192016602,96.85251832008362,0.9997117519378662
10,Left Ear,1290.442886352539,99.09029334783554,0.9996697902679443
10,Right Ear,1229.2180252075195,86.56286180019379,0.9996688961982727
10,Left Shoulder,1343.0811309814453,285.77927470207214,0.9997478723526001
10,Right Shoulder,1066.355209350586,247.76208400726318,0.9996499419212341
10,Left Elbow,1378.99658203125,511.5314841270447,0.9395608901977539
10,Right Elbow,985.7778167724609,462.78894424438477,0.8353797793388367
10,Left Wrist,1345.3658294677734,359.1227352619171,0.9548650979995728
10,Right Wrist,1045.8295440673828,511.494437456131,0.8724895715713501
10,Left Hip,1275.6036758422852,700.2003622055054,0.9989911317825317
10,Right Hip,1122.9450988769531,681.7463564872742,0.9987933039665222
10,Left Knee,1258.9250564575195,967.8461122512817,0.7630730271339417
10,Right Knee,1126.2274932861328,932.2930884361267,0.7683265209197998
10,Left Ankle,1193.8557815551758,1086.9319438934326,0.30646780133247375
10,Right Ankle,1121.0038375854492,1109.5486307144165,0.5910782814025879
11,Nose,1236.804084777832,123.21437895298004,0.9997624158859253
11,Left Eye,1253.9160919189453,90.04172444343567,0.999687910079956
11,Right Eye,1264.7449493408203,91.56977087259293,0.9996445775032043
11,Left Ear,1278.156394958496,94.16507363319397,0.9995776414871216
11,Right Ear,1220.4705047607422,83.71957004070282,0.9996247291564941
11,Left Shoulder,1335.3903579711914,262.49270617961884,0.9997201561927795
11,Right Shoulder,1034.403419494629,247.05473721027374,0.9996458292007446
11,Left Elbow,1366.6501235961914,468.7607002258301,0.9251689314842224
