Frame,Keypoint,X,Y,Confidence
1,Nose,1402.1653747558594,481.1157488822937,0.9979984164237976
1,Left Eye,1412.442741394043,431.0840106010437,0.9980485439300537
1,Right Eye,1419.6638488769531,428.77289056777954,0.997798502445221
1,Left Ear,1427.2709655761719,425.9187841415405,0.9983466863632202
1,Right Ear,1407.4202728271484,429.76288318634033,0.9981854557991028
1,Left Shoulder,1591.4582061767578,675.5782628059387,0.9990849494934082
1,Right Shoulder,1608.4656143188477,621.5367293357849,0.9991223216056824
1,Left Elbow,1480.6264114379883,1076.4842677116394,0.934581458568573
1,Right Elbow,1538.9998626708984,1008.4482336044312,0.0790497437119484
1,Left Wrist,1316.3885879516602,1297.3544597625732,0.6922088265419006
1,Right Wrist,1373.8129806518555,1252.74254322052,0.06019459664821625
1,Left Hip,1642.800064086914,1295.4963970184326,0.9978939890861511
1,Right Hip,1634.6178817749023,1241.6070413589478,0.9982513785362244
1,Left Knee,1088.052978515625,1465.3942966461182,0.93696528673172
1,Right Knee,1205.7666778564453,1419.3623113632202,0.42833518981933594
1,Left Ankle,1236.855239868164,1903.5521936416626,0.9341442584991455
1,Right Ankle,1316.788558959961,1870.4197883605957,0.5164443850517273
2,Nose,1397.6854705810547,480.19824028015137,0.9981653094291687
2,Left Eye,1408.5519790649414,430.8382022380829,0.9982062578201294
2,Right Eye,1415.5730438232422,428.5190677642822,0.9979758858680725
2,Left Ear,1423.1993865966797,425.6495761871338,0.9984843730926514
2,Right Ear,1404.7810363769531,429.6191704273224,0.9983289241790771
2,Left Shoulder,1604.0483093261719,692.0555019378662,0.9991430044174194
2,Right Shoulder,1607.940559387207,625.5397009849548,0.9991616606712341
2,Left Elbow,1480.1068496704102,1098.845715522766,0.938232421875
2,Right Elbow,1535.830192565918,1009.2153668403625,0.08039212971925735
2,Left Wrist,1280.1274108886719,1303.6458921432495,0.7146686911582947
2,Right Wrist,1338.4838104248047,1255.5781745910645,0.06376253813505173
2,Left Hip,1639.3329620361328,1295.8478736877441,0.9980436563491821
2,Right Hip,1604.0430450439453,1242.2447204589844,0.9983860850334167
2,Left Knee,1087.1689224243164,1464.7351169586182,0.9399136304855347
2,Right Knee,1177.323989868164,1406.4550065994263,0.449968546628952
2,Left Ankle,1222.1762466430664,1845.490951538086,0.9343376755714417
2,Right Ankle,1270.4825592041016,1875.8148908615112,0.5345535278320312
3,Nose,1397.6520538330078,480.186105966568,0.9982450604438782
3,Left Eye,1408.5876846313477,431.0217618942261,0.9982843995094299
3,Right Eye,1415.5670928955078,428.7094831466675,0.998068630695343
3,Left Ear,1423.1410217285156,425.86780071258545,0.9985585808753967
3,Right Ear,1405.0246810913086,429.87836837768555,0.9983891248703003
3,Left Shoulder,1610.5855178833008,695.7743310928345,0.9991929531097412
3,Right Shoulder,1611.3417434692383,628.2377028465271,0.999171793460846
3,Left Elbow,1491.097412109375,1097.442512512207,0.9410054683685303
3,Right Elbow,1543.7709045410156,1004.0191125869751,0.0784599706530571
3,Left Wrist,1287.2908401489258,1300.2964353561401,0.7328119277954102
3,Right Wrist,1356.4794158935547,1237.9933977127075,0.06486647576093674
3,Left Hip,1637.2793197631836,1296.1438608169556,0.9981669187545776
3,Right Hip,1605.5516052246094,1242.8315448760986,0.99847811460495
3,Left Knee,1093.6357498168945,1468.608956336975,0.9401747584342957
3,Right Knee,1179.261817932129,1369.7218322753906,0.4519960284233093
3,Left Ankle,1232.6162338256836,1857.0737171173096,0.9329281449317932
3,Right Ankle,1276.951789855957,1858.4724140167236,0.5311620235443115
4,Nose,1399.3018341064453,480.6623375415802,0.9983080625534058
4,Left Eye,1410.6502532958984,432.1749722957611,0.9983440041542053
4,Right Eye,1417.4958801269531,429.94470477104187,0.998144268989563
4,Left Ear,1425.0522994995117,427.162309885025,0.9986217021942139
4,Right Ear,1408.0439758300781,431.15214943885803,0.998428225517273
4,Left Shoulder,1617.516975402832,705.1467847824097,0.9992363452911377
4,Right Shoulder,1614.5458602905273,632.759907245636,0.9991674423217773
