Frame,Keypoint,X,Y,Confidence
1,Nose,831.9048583507538,195.15204548835754,0.9998834133148193
1,Left Eye,834.0669989585876,167.15924620628357,0.9993600249290466
1,Right Eye,841.4390087127686,164.34595227241516,0.9992696642875671
1,Left Ear,848.2746303081512,162.1148157119751,0.9992551207542419
1,Right Ear,808.8484287261963,176.22824549674988,0.9993756413459778
1,Left Shoulder,943.3113217353821,260.7858234643936,0.999933123588562
1,Right Shoulder,695.8352267742157,291.16655588150024,0.9999186992645264
1,Left Elbow,983.4169089794159,378.36952686309814,0.9788253903388977
1,Right Elbow,669.3955719470978,431.82745456695557,0.992804229259491
1,Left Wrist,983.379077911377,494.78638887405396,0.9654746055603027
1,Right Wrist,725.2076089382172,549.5720100402832,0.9466589093208313
1,Left Hip,906.4906775951385,533.511039018631,0.999606192111969
1,Right Hip,782.6446115970612,537.959954738617,0.9996269941329956
1,Left Knee,909.4838559627533,679.8689818382263,0.70494544506073
1,Right Knee,766.3002789020538,684.0315341949463,0.8933442831039429
1,Left Ankle,865.7925128936768,762.2576236724854,0.6518944501876831
1,Right Ankle,753.6962389945984,806.3622164726257,0.8551619648933411
2,Nose,819.7189927101135,208.2347184419632,0.999862015247345
2,Left Eye,823.0720579624176,179.45869266986847,0.9992880821228027
2,Right Eye,831.6925585269928,175.6434005498886,0.9991620182991028
2,Left Ear,838.6136770248413,172.4252325296402,0.9991518259048462
2,Right Ear,791.8974876403809,191.13803386688232,0.9993292689323425
2,Left Shoulder,942.5731241703033,260.7339549064636,0.9999178647994995
2,Right Shoulder,693.3830261230469,294.52457427978516,0.9999181032180786
2,Left Elbow,984.6339285373688,377.5631260871887,0.9721941947937012
2,Right Elbow,669.5547640323639,441.37532472610474,0.9923679828643799
2,Left Wrist,980.7836174964905,497.0922303199768,0.944800615310669
2,Right Wrist,725.6973147392273,552.5129556655884,0.9460857510566711
2,Left Hip,904.8746287822723,534.3395519256592,0.9995828866958618
2,Right Hip,776.7164766788483,538.5607802867889,0.999599814414978
2,Left Knee,919.251811504364,663.2600998878479,0.7068277597427368
2,Right Knee,762.7419292926788,684.0229082107544,0.8918207287788391
2,Left Ankle,862.8560483455658,770.2475380897522,0.6588210463523865
2,Right Ankle,750.1742124557495,804.5152258872986,0.8576908111572266
3,Nose,796.7276692390442,247.86075174808502,0.9996012449264526
3,Left Eye,801.9762217998505,215.60222625732422,0.9984249472618103
3,Right Eye,812.6458942890167,209.70514297485352,0.9979848265647888
3,Left Ear,821.9087362289429,204.49631989002228,0.9979158043861389
3,Right Ear,772.7865040302277,228.26750457286835,0.998823344707489
3,Left Shoulder,942.6729142665863,270.21700143814087,0.9998575448989868
3,Right Shoulder,692.9206609725952,308.55525255203247,0.9999212026596069
3,Left Elbow,985.5317115783691,380.3273677825928,0.9591104984283447
3,Right Elbow,666.3205683231354,452.2211802005768,0.9919852018356323
