Frame,Keypoint,X,Y,Confidence
1,Nose,921.6291046142578,311.3654887676239,0.9990667700767517
1,Left Eye,924.2293739318848,306.6393828392029,0.9997938275337219
1,Right Eye,929.7339820861816,326.41300320625305,0.999527096748352
1,Left Ear,932.6017570495605,327.5063467025757,0.9997977614402771
1,Right Ear,919.3275260925293,302.85656690597534,0.999738872051239
1,Left Shoulder,941.0423469543457,356.7006039619446,0.9999619722366333
1,Right Shoulder,897.191162109375,325.2901768684387,0.9977387189865112
1,Left Elbow,954.0388298034668,403.5294306278229,0.9863091707229614
1,Right Elbow,883.9529228210449,346.7305111885071,0.2589772343635559
1,Left Wrist,965.892448425293,440.02445697784424,0.9839159846305847
1,Right Wrist,884.8994636535645,373.96860122680664,0.337883323431015
1,Left Hip,906.7486381530762,375.57963252067566,0.9999048709869385
1,Right Hip,880.5336570739746,357.4251866340637,0.9993714690208435
1,Left Knee,907.1746444702148,433.1433033943176,0.9635252356529236
1,Right Knee,897.3896598815918,387.7787375450134,0.3991003930568695
1,Left Ankle,902.292366027832,486.9554114341736,0.9504100680351257
1,Right Ankle,894.0744209289551,417.5369989871979,0.43676698207855225
2,Nose,921.1256790161133,309.2146575450897,0.9991376996040344
2,Left Eye,923.939037322998,302.67287850379944,0.9998085498809814
2,Right Eye,926.6853904724121,302.06677436828613,0.99956214427948
2,Left Ear,928.5508918762207,304.20588970184326,0.9998125433921814
2,Right Ear,917.5069999694824,307.3322296142578,0.9997564554214478
2,Left Shoulder,945.7390594482422,328.7791621685028,0.9999647736549377
2,Right Shoulder,895.7114410400391,315.1237463951111,0.9979223012924194
2,Left Elbow,959.967155456543,369.7228789329529,0.9856458306312561
2,Right Elbow,883.9575004577637,347.7476370334625,0.28098008036613464
2,Left Wrist,974.3055725097656,392.8389072418213,0.983440637588501
2,Right Wrist,886.2571907043457,379.73487854003906,0.36327311396598816
2,Left Hip,912.7596473693848,357.7662992477417,0.9998854994773865
2,Right Hip,882.6310157775879,349.9032962322235,0.9993930459022522
2,Left Knee,923.100414276123,425.2699041366577,0.9605647921562195
2,Right Knee,902.267017364502,408.1149137020111,0.42647725343704224
2,Left Ankle,915.2849006652832,487.3947250843048,0.933219850063324
2,Right Ankle,892.1999359130859,477.2728729248047,0.4724597930908203
3,Nose,918.7882804870605,304.78196382522583,0.9991511106491089
3,Left Eye,922.5741577148438,298.7842655181885,0.9997659921646118
3,Right Eye,924.144344329834,297.7547800540924,0.9995423555374146
3,Left Ear,926.2027931213379,297.82243609428406,0.9997838139533997
3,Right Ear,914.4665908813477,302.99139618873596,0.9996631741523743
3,Left Shoulder,950.7648468017578,331.61450386047363,0.9999673366546631
3,Right Shoulder,894.0469551086426,313.81858348846436,0.9981111288070679
3,Left Elbow,962.0586776733398,366.23170495033264,0.9846077561378479
3,Right Elbow,874.3745613098145,347.07358717918396,0.32873284816741943
3,Left Wrist,972.4592971801758,400.6009089946747,0.98255854845047
3,Right Wrist,876.9352340698242,382.80791759490967,0.4141780734062195
3,Left Hip,913.5945510864258,361.63135170936584,0.9998800158500671
3,Right Hip,883.5684013366699,351.3287401199341,0.99940025806427
3,Left Knee,924.7568321228027,426.71382308006287,0.9621660113334656
3,Right Knee,899.8980903625488,410.3467583656311,0.47547608613967896
3,Left Ankle,921.9348335266113,489.72419142723083,0.9348467588424683
3,Right Ankle,892.489070892334,467.6908528804779,0.5124157071113586
4,Nose,919.273738861084,304.052392244339,0.9992194771766663
4,Left Eye,923.0340385437012,299.00969982147217,0.9997568130493164
4,Right Eye,924.8617172241211,298.99157881736755,0.9995501041412354
4,Left Ear,926.923770904541,298.9427840709686,0.9997799396514893
4,Right Ear,915.1912879943848,300.18054842948914,0.9996519684791565
4,Left Shoulder,951.1270523071289,329.9242293834686,0.9999699592590332
4,Right Shoulder,891.5901947021484,314.6144914627075,0.9982919096946716
4,Left Elbow,962.6826095581055,364.7185528278351,0.9854856729507446
4,Right Elbow,874.7879219055176,348.90538573265076,0.386933296918869
4,Left Wrist,965.2087783813477,399.70802307128906,0.9835456609725952
4,Right Wrist,872.8973579406738,393.8657855987549,0.46828460693359375
4,Left Hip,912.7541542053223,369.74180459976196,0.9998465776443481
4,Right Hip,882.6572227478027,361.04018211364746,0.9994066953659058
4,Left Knee,924.3698501586914,431.98397755622864,0.962826669216156
4,Right Knee,895.1703643798828,418.5087740421295,0.523171067237854
4,Left Ankle,925.158576965332,495.1863706111908,0.9359472393989563
4,Right Ankle,892.4571990966797,477.78000354766846,0.5562822222709656
5,Nose,919.1134643554688,304.9750828742981,0.9992114305496216
5,Left Eye,922.9296684265137,299.7844934463501,0.9995969533920288
5,Right Eye,924.6721458435059,300.0880444049835,0.9993848204612732
5,Left Ear,926.590747833252,299.4731855392456,0.9996539354324341
5,Right Ear,915.549488067627,300.4102635383606,0.9994707703590393
5,Left Shoulder,951.9489669799805,328.4601938724518,0.9999721646308899
5,Right Shoulder,892.2035980224609,314.8712754249573,0.9984542727470398
5,Left Elbow,963.6821365356445,362.1846377849579,0.9846972823143005
5,Right Elbow,874.9428176879883,351.9777810573578,0.43997839093208313
5,Left Wrist,956.3994026184082,392.80932784080505,0.9795575141906738
5,Right Wrist,865.7039451599121,394.4718897342682,0.5122342109680176
5,Left Hip,916.0907936096191,380.2608382701874,0.999819278717041
5,Right Hip,882.184009552002,378.2929229736328,0.9993830323219299
5,Left Knee,931.7047119140625,448.6107552051544,0.963795006275177
5,Right Knee,887.285213470459,441.40538692474365,0.5662397146224976
5,Left Ankle,928.2223892211914,498.24196457862854,0.9358210563659668
5,Right Ankle,892.5165367126465,487.8546702861786,0.5893071293830872
6,Nose,919.735279083252,297.25112557411194,0.9990043640136719
6,Left Eye,923.0336380004883,291.71025037765503,0.9992700815200806
6,Right Eye,924.9363327026367,290.68771719932556,0.9991496801376343
6,Left Ear,926.7527961730957,290.51368474960327,0.9994912147521973
6,Right Ear,916.3801002502441,292.31178402900696,0.9985904097557068
6,Left Shoulder,950.8163452148438,324.46053743362427,0.9999744296073914
