Frame,Keypoint,X,Y,Confidence
1,Nose,2814.70458984375,193.49633932113647,0.9990419745445251
1,Left Eye,2884.2063903808594,218.86358857154846,0.9988721013069153
1,Right Eye,2888.9744567871094,235.78995823860168,0.9990643858909607
1,Left Ear,2894.7383880615234,255.35726308822632,0.9991903901100159
1,Right Ear,2881.556854248047,196.70472264289856,0.9984476566314697
1,Left Shoulder,2635.9616088867188,625.5832815170288,0.9999841451644897
1,Right Shoulder,2596.6170501708984,340.2467966079712,0.9989407658576965
1,Left Elbow,2239.170684814453,896.3296222686768,0.9968646168708801
1,Right Elbow,2207.3490142822266,436.0254764556885,0.05549858883023262
1,Left Wrist,1995.3565979003906,577.3790287971497,0.973778247833252
1,Right Wrist,1996.5145111083984,378.56502771377563,0.10018622875213623
1,Left Hip,1750.0681686401367,610.1862859725952,0.9995836615562439
1,Right Hip,1742.1358108520508,453.9752161502838,0.9977805018424988
1,Left Knee,1120.4272842407227,637.5383162498474,0.9593528509140015
1,Right Knee,1146.7366790771484,440.17212867736816,0.7689766883850098
1,Left Ankle,556.5438079833984,755.0350999832153,0.9737885594367981
1,Right Ankle,685.2753639221191,580.505690574646,0.8518726229667664
2,Nose,2797.283477783203,195.7118171453476,0.9990465641021729
2,Left Eye,2869.554977416992,219.83834087848663,0.9988377094268799
2,Right Eye,2876.4894104003906,237.18369841575623,0.9990300536155701
2,Left Ear,2884.4581604003906,256.31677508354187,0.99916672706604
2,Right Ear,2863.0870056152344,196.63243174552917,0.9983940720558167
2,Left Shoulder,2636.430130004883,622.4555253982544,0.9999845027923584
2,Right Shoulder,2596.853713989258,338.91079902648926,0.998870313167572
2,Left Elbow,2235.0016021728516,900.287983417511,0.9970598816871643
2,Right Elbow,2198.7281799316406,436.407755613327,0.054569490253925323
2,Left Wrist,1990.1628112792969,572.2377490997314,0.9751713871955872
2,Right Wrist,1994.966812133789,380.1754152774811,0.10344453901052475
2,Left Hip,1744.072151184082,604.0656352043152,0.9994895458221436
2,Right Hip,1733.1414413452148,448.4163808822632,0.9975447654724121
2,Left Knee,1121.9091796875,640.3774237632751,0.956996500492096
2,Right Knee,1148.8849639892578,460.3093922138214,0.7636317014694214
2,Left Ankle,543.0705642700195,756.1170172691345,0.9689682722091675
2,Right Ankle,627.7217674255371,583.981511592865,0.8425110578536987
3,Nose,2797.9042053222656,195.7193809747696,0.9990258812904358
3,Left Eye,2870.5490112304688,219.82804119586945,0.9987707734107971
3,Right Eye,2878.1565856933594,237.17726111412048,0.9989721179008484
3,Left Ear,2886.760482788086,256.2311750650406,0.9991273880004883
3,Right Ear,2863.711166381836,195.74255526065826,0.9982884526252747
3,Left Shoulder,2639.845733642578,620.7046437263489,0.9999849796295166
3,Right Shoulder,2602.294464111328,334.6514940261841,0.9987824559211731
3,Left Elbow,2234.663772583008,900.4549026489258,0.997244119644165
3,Right Elbow,2199.474105834961,429.3510890007019,0.05298427864909172
3,Left Wrist,1989.129409790039,564.2874240875244,0.9767066240310669
3,Right Wrist,1995.2181243896484,373.8115632534027,0.10398446768522263
3,Left Hip,1743.9055252075195,601.1033177375793,0.9994345903396606
3,Right Hip,1731.8733215332031,443.5446631908417,0.99741131067276
3,Left Knee,1128.7715148925781,639.101550579071,0.953976571559906
3,Right Knee,1157.8240585327148,463.9850914478302,0.7572118639945984
3,Left Ankle,544.1102027893066,754.7803115844727,0.9645751714706421
3,Right Ankle,635.5320167541504,583.9734649658203,0.833177924156189
4,Nose,2805.806121826172,195.71555078029633,0.9990497827529907
4,Left Eye,2879.531478881836,219.80440020561218,0.9987805485725403
4,Right Eye,2887.350540161133,237.16792702674866,0.9989773035049438
4,Left Ear,2896.0718536376953,256.162810921669,0.9991364479064941
4,Right Ear,2870.0454711914062,194.6701329946518,0.9982906579971313
4,Left Shoulder,2644.171600341797,618.2968354225159,0.9999853372573853
4,Right Shoulder,2602.4791717529297,332.6756286621094,0.9987353086471558
4,Left Elbow,2234.8081970214844,901.0788702964783,0.9974000453948975
4,Right Elbow,2195.5496978759766,422.7204430103302,0.05351189896464348
4,Left Wrist,1988.6299896240234,561.5341901779175,0.9780600666999817
4,Right Wrist,1995.4222869873047,365.0984823703766,0.11083333939313889
4,Left Hip,1742.9706573486328,595.6407523155212,0.9993621110916138
4,Right Hip,1729.1838455200195,443.18832635879517,0.9972266554832458
