Frame,Keypoint,X,Y,Confidence
1,Nose,494.33974623680115,305.94289898872375,0.9976277947425842
1,Left Eye,496.24578952789307,284.88452196121216,0.9980748891830444
1,Right Eye,496.62927985191345,283.5706686973572,0.9979822635650635
1,Left Ear,496.7615246772766,281.9226551055908,0.998526930809021
1,Right Ear,486.29746437072754,284.65368032455444,0.9985597729682922
1,Left Shoulder,415.5078649520874,360.7355046272278,0.9920170307159424
1,Right Shoulder,343.95456314086914,407.92375802993774,0.9782277345657349
1,Left Elbow,468.432480096817,475.53670048713684,0.16156837344169617
1,Right Elbow,367.7817106246948,586.3698148727417,0.8627018332481384
1,Left Wrist,564.1966819763184,537.6544082164764,0.3360568881034851
1,Right Wrist,493.49421858787537,601.0920524597168,0.9314854741096497
1,Left Hip,261.50112748146057,497.9202926158905,0.9939743876457214
1,Right Hip,208.86260569095612,530.1641893386841,0.9960183501243591
1,Left Knee,450.3227412700653,532.6809811592102,0.5675936341285706
1,Right Knee,397.58065938949585,544.5361089706421,0.9064843654632568
1,Left Ankle,561.1498057842255,680.4672002792358,0.5587997436523438
1,Right Ankle,540.1481866836548,699.5006275177002,0.8417696356773376
2,Nose,494.9880540370941,301.66608452796936,0.9961989521980286
2,Left Eye,496.10816836357117,283.01677107810974,0.9970593452453613
2,Right Eye,496.2460845708847,282.1121370792389,0.9969891905784607
2,Left Ear,495.93088030815125,280.93864917755127,0.9977425336837769
2,Right Ear,486.458295583725,282.7966797351837,0.997809112071991
2,Left Shoulder,415.4860645532608,362.3625648021698,0.9915927052497864
2,Right Shoulder,346.8170702457428,405.35051107406616,0.9765931367874146
2,Left Elbow,461.4807426929474,483.11588287353516,0.15010955929756165
2,Right Elbow,367.30213463306427,566.6624665260315,0.8479045033454895
2,Left Wrist,563.9683187007904,538.3541107177734,0.3109332025051117
2,Right Wrist,504.24653589725494,590.4596257209778,0.9243261218070984
2,Left Hip,266.8735980987549,503.24503540992737,0.9941060543060303
2,Right Hip,209.65876281261444,536.1531972885132,0.9960982799530029
2,Left Knee,472.1226155757904,554.3293046951294,0.5665597915649414
2,Right Knee,398.4310060739517,561.2550687789917,0.9015023708343506
2,Left Ankle,564.188027381897,712.0708107948303,0.5663384199142456
2,Right Ankle,540.2332246303558,723.3892607688904,0.833294689655304
3,Nose,495.5656170845032,301.0750114917755,0.9951543807983398
3,Left Eye,496.0498481988907,282.17387080192566,0.996496319770813
3,Right Eye,496.0087388753891,281.31423354148865,0.9964004755020142
3,Left Ear,495.3773468732834,280.2450942993164,0.9973049759864807
3,Right Ear,486.78975999355316,281.868839263916,0.997312605381012
3,Left Shoulder,432.72788524627686,362.4322807788849,0.9916304349899292
3,Right Shoulder,347.83290326595306,396.54080629348755,0.9758493304252625
3,Left Elbow,466.98680222034454,484.2353618144989,0.14300595223903656
3,Right Elbow,367.1295017004013,551.2954044342041,0.8345866799354553
3,Left Wrist,564.5808279514313,548.2849359512329,0.2940019369125366
3,Right Wrist,511.588254570961,583.5075974464417,0.9156948924064636
3,Left Hip,277.21960842609406,506.8591296672821,0.9941851496696472
3,Right Hip,210.8087256550789,535.8079969882965,0.9961835145950317
3,Left Knee,483.43974351882935,558.8589119911194,0.5680310726165771
3,Right Knee,392.79657006263733,559.6387910842896,0.9012678861618042
3,Left Ankle,565.1084303855896,723.7134432792664,0.5776721835136414
3,Right Ankle,528.0202150344849,730.279233455658,0.8350400924682617
4,Nose,495.5628305673599,299.84323382377625,0.9950117468833923
4,Left Eye,495.66727578639984,280.8257067203522,0.9964067935943604
4,Right Eye,495.5612897872925,279.8990249633789,0.9963340759277344
4,Left Ear,494.89567279815674,278.78501772880554,0.997255265712738
4,Right Ear,486.68616712093353,280.79654574394226,0.9972676038742065
4,Left Shoulder,428.1975656747818,362.30501532554626,0.99166339635849
4,Right Shoulder,348.50094616413116,395.55702567100525,0.9761365652084351
4,Left Elbow,466.93133413791656,484.16439056396484,0.13759088516235352
4,Right Elbow,368.5142368078232,554.3477153778076,0.8368285894393921
4,Left Wrist,564.7113025188446,547.2879266738892,0.2792971730232239
4,Right Wrist,511.45204305648804,591.21826171875,0.9135867357254028
4,Left Hip,277.240589261055,506.34121656417847,0.9942417144775391
4,Right Hip,213.5804906487465,535.6885528564453,0.9962069988250732
4,Left Knee,478.1753897666931,556.6712594032288,0.5614485144615173
4,Right Knee,408.60753059387207,557.8738117218018,0.9019347429275513
4,Left Ankle,571.1876928806305,723.5236716270447,0.5765417218208313
4,Right Ankle,541.3181632757187,734.650354385376,0.8392886519432068
5,Nose,496.02116346359253,299.86911177635193,0.9949307441711426
5,Left Eye,495.72402238845825,280.5931270122528,0.9963573217391968
5,Right Eye,495.61029970645905,279.6401810646057,0.9963317513465881
5,Left Ear,494.93717551231384,278.5055422782898,0.9972518682479858
5,Right Ear,486.85948848724365,280.57809591293335,0.9972323179244995
5,Left Shoulder,426.9605487585068,365.4422342777252,0.9915276765823364
5,Right Shoulder,346.74193263053894,395.16647458076477,0.9765046238899231
5,Left Elbow,464.0311926603317,484.3357515335083,0.13290280103683472
5,Right Elbow,357.04945623874664,554.6555471420288,0.8422338962554932
5,Left Wrist,564.4706130027771,546.6658902168274,0.26488184928894043
5,Right Wrist,510.66893339157104,590.5899810791016,0.9140345454216003
5,Left Hip,276.1599451303482,508.3644926548004,0.9940298795700073
5,Right Hip,211.96052432060242,535.8881092071533,0.9962522983551025
5,Left Knee,468.99912655353546,573.6686968803406,0.571432888507843
5,Right Knee,364.05938267707825,565.9926009178162,0.9068424701690674
5,Left Ankle,563.3940994739532,729.5047616958618,0.592372477054596
5,Right Ankle,517.9106324911118,743.8746213912964,0.849360466003418
6,Nose,496.294504404068,298.5869300365448,0.9948083758354187
6,Left Eye,495.6792414188385,279.45005536079407,0.9963212609291077
6,Right Eye,495.57922184467316,278.70731949806213,0.9962959885597229
6,Left Ear,494.9259966611862,277.75012493133545,0.9972324967384338
6,Right Ear,486.8420481681824,279.1538429260254,0.9972211122512817
6,Left Shoulder,434.79259610176086,363.4302234649658,0.9915193915367126
6,Right Shoulder,346.55812084674835,395.41398882865906,0.9768374562263489
6,Left Elbow,464.15222585201263,486.7715299129486,0.12992316484451294
6,Right Elbow,355.79342544078827,555.8253979682922,0.8450946807861328
6,Left Wrist,564.675372838974,546.5368223190308,0.25561049580574036
6,Right Wrist,510.48285961151123,597.9946160316467,0.9149667024612427
6,Left Hip,276.7469823360443,509.0924549102783,0.994148850440979
6,Right Hip,212.72865235805511,536.2553250789642,0.9963240027427673
6,Left Knee,468.7692880630493,569.7064089775085,0.5750860571861267
6,Right Knee,384.5713943243027,563.6342310905457,0.9087597131729126
6,Left Ankle,566.2893891334534,731.81227684021,0.6015481948852539
6,Right Ankle,520.5599874258041,742.9766821861267,0.8566827774047852
7,Nose,497.025391459465,297.76829838752747,0.9950780868530273
7,Left Eye,495.8367943763733,278.8275361061096,0.9965023398399353
7,Right Eye,495.80430686473846,278.2288348674774,0.9964838027954102
7,Left Ear,495.24759352207184,277.4031865596771,0.9973781108856201
7,Right Ear,486.91957890987396,278.12841296195984,0.9973704218864441
7,Left Shoulder,433.56226682662964,366.1711299419403,0.9915704131126404
7,Right Shoulder,346.71777188777924,395.80663204193115,0.977480947971344
7,Left Elbow,463.25542628765106,486.8350660800934,0.12859997153282166
7,Right Elbow,356.73756301403046,556.8369555473328,0.8510356545448303
7,Left Wrist,564.3673479557037,547.39253282547,0.2483046054840088
7,Right Wrist,513.9442056417465,593.4392595291138,0.916930079460144
7,Left Hip,277.98465490341187,510.77767610549927,0.9941679239273071
7,Right Hip,213.63172978162766,538.6716306209564,0.996378481388092
7,Left Knee,468.563249707222,574.3981075286865,0.5827082991600037
7,Right Knee,385.8808606863022,572.0675468444824,0.9129430055618286
7,Left Ankle,563.7714922428131,735.4297828674316,0.611751139163971
7,Right Ankle,522.8941708803177,748.3697891235352,0.8634987473487854
8,Nose,498.00699949264526,297.82121300697327,0.995284914970398
8,Left Eye,496.44061625003815,278.7401819229126,0.9966316819190979
8,Right Eye,496.48408591747284,278.14988136291504,0.9966261982917786
8,Left Ear,496.0337519645691,277.3318934440613,0.9974908828735352
8,Right Ear,487.47524321079254,277.9355835914612,0.9974809885025024
8,Left Shoulder,432.9029768705368,367.1704888343811,0.9916254281997681
8,Right Shoulder,347.16659784317017,396.8700098991394,0.9781678915023804
8,Left Elbow,462.5781059265137,486.48983359336853,0.12644848227500916
8,Right Elbow,360.45444905757904,558.1701850891113,0.8559972047805786
8,Left Wrist,563.9309465885162,548.0213284492493,0.23988719284534454
8,Right Wrist,515.2705550193787,591.3800954818726,0.9182984828948975
8,Left Hip,278.8080871105194,511.8152725696564,0.9942095279693604
8,Right Hip,214.8915797472,541.078827381134,0.9964834451675415
8,Left Knee,468.1199640035629,578.8021230697632,0.5917800068855286
8,Right Knee,386.74123883247375,575.1378178596497,0.9172150492668152
8,Left Ankle,562.3016536235809,734.4934773445129,0.623123049736023
8,Right Ankle,521.9662606716156,748.3519577980042,0.8699528574943542
9,Nose,498.1554716825485,297.88004994392395,0.9950741529464722
9,Left Eye,496.7430353164673,278.7651264667511,0.9964833855628967
9,Right Eye,496.78460359573364,278.2106816768646,0.9964985847473145
9,Left Ear,496.3337451219559,277.4190866947174,0.9973961710929871
9,Right Ear,487.9936993122101,278.0073273181915,0.9973759055137634
9,Left Shoulder,437.7880036830902,365.42572259902954,0.9912886619567871
9,Right Shoulder,348.72180223464966,397.9581391811371,0.9778867959976196
9,Left Elbow,463.21339905261993,489.007043838501,0.12098103761672974
9,Right Elbow,363.7462764978409,558.5259747505188,0.8524388670921326
9,Left Wrist,563.4708106517792,549.4713950157166,0.22666648030281067
9,Right Wrist,514.2913073301315,591.4499402046204,0.9155035018920898
9,Left Hip,281.06024861335754,512.4681437015533,0.9940009713172913
9,Right Hip,216.59173220396042,542.4616885185242,0.9964547753334045
9,Left Knee,474.3500918149948,574.769024848938,0.5956166982650757
