Frame,Keypoint,X,Y,Confidence
1,Nose,150.05128383636475,105.5467700958252,0.9985634684562683
1,Left Eye,154.31094646453857,83.12690377235413,0.9969779253005981
1,Right Eye,156.85080528259277,82.03043818473816,0.9976131916046143
1,Left Ear,159.33008193969727,80.66157817840576,0.997262716293335
1,Right Ear,144.49567794799805,81.63557410240173,0.9930583238601685
1,Left Shoulder,217.34952449798584,163.60730409622192,0.9999498128890991
1,Right Shoulder,35.526466369628906,161.47613883018494,0.9950726628303528
1,Left Elbow,275.4060173034668,282.61550188064575,0.9772405028343201
1,Right Elbow,1.4260196685791016,234.39728021621704,0.5947635769844055
1,Left Wrist,296.56917572021484,417.6595652103424,0.9275081157684326
1,Right Wrist,-4.566307067871094,217.95039296150208,0.41321489214897156
1,Left Hip,203.40495586395264,446.30340099334717,0.9979895353317261
1,Right Hip,106.15683317184448,455.97660541534424,0.9944979548454285
1,Left Knee,258.5610294342041,618.7129426002502,0.9874023795127869
1,Right Knee,81.1732006072998,660.1299619674683,0.980628490447998
1,Left Ankle,307.1421432495117,804.4492435455322,0.9739750027656555
1,Right Ankle,75.76897859573364,833.031120300293,0.976898729801178
2,Nose,157.5792932510376,106.67177706956863,0.9986862540245056
2,Left Eye,160.7642126083374,84.64535862207413,0.997237503528595
2,Right Eye,164.34273719787598,83.30744594335556,0.9978142380714417
2,Left Ear,168.00264358520508,81.65552973747253,0.997498631477356
2,Right Ear,147.27004051208496,83.80618393421173,0.9936730265617371
2,Left Shoulder,231.09779834747314,162.50913262367249,0.9999527931213379
2,Right Shoulder,40.78245520591736,161.83319985866547,0.9953947067260742
2,Left Elbow,284.29930686950684,284.68332409858704,0.978908896446228
2,Right Elbow,0.8005792088806629,263.06903779506683,0.6148178577423096
2,Left Wrist,307.49836921691895,419.63298439979553,0.9338192939758301
2,Right Wrist,-30.062220096588135,305.4815697669983,0.43945661187171936
2,Left Hip,219.2354679107666,446.4011836051941,0.9980984926223755
2,Right Hip,106.91948175430298,456.9622206687927,0.994815468788147
2,Left Knee,273.45128059387207,628.6512351036072,0.9882468581199646
