Frame,Keypoint,X,Y,Confidence
1,Nose,500.5660057067871,381.0064709186554,0.9995033740997314
1,Left Eye,489.8792862892151,360.06016731262207,0.9996883869171143
1,Right Eye,488.3591264486313,359.57395792007446,0.9996150732040405
1,Left Ear,486.4940941333771,358.98900032043457,0.9997178912162781
1,Right Ear,484.68790650367737,359.82053875923157,0.9996992349624634
1,Left Shoulder,410.5288177728653,456.06350898742676,0.9976298809051514
1,Right Shoulder,400.9099245071411,469.67949628829956,0.9980990290641785
1,Left Elbow,482.23891854286194,584.0213584899902,0.06595397740602493
1,Right Elbow,506.2705636024475,616.9278788566589,0.8638700246810913
1,Left Wrist,604.8031210899353,635.3947591781616,0.08979953080415726
1,Right Wrist,616.9856429100037,633.2365250587463,0.8495081663131714
1,Left Hip,346.78556621074677,666.4547395706177,0.9984523057937622
1,Right Hip,316.59443974494934,696.3000011444092,0.9982022047042847
1,Left Knee,562.1622622013092,620.1180124282837,0.4358972907066345
1,Right Knee,564.4540905952454,647.9852843284607,0.864258885383606
1,Left Ankle,601.288503408432,794.6719479560852,0.464341402053833
1,Right Ankle,640.054726600647,789.8468685150146,0.7017136216163635
2,Nose,500.19382536411285,381.220543384552,0.9994999170303345
2,Left Eye,489.12223875522614,360.04101634025574,0.9996904730796814
2,Right Eye,487.19462454319,359.53481912612915,0.9996179938316345
2,Left Ear,484.8410338163376,358.92752408981323,0.9997206330299377
2,Right Ear,484.4636082649231,359.8005509376526,0.9996967315673828
2,Left Shoulder,396.49939239025116,457.2967028617859,0.997754693031311
2,Right Shoulder,402.4560481309891,469.65136528015137,0.9982286691665649
2,Left Elbow,484.7735345363617,585.7092833518982,0.06446418911218643
2,Right Elbow,505.24345338344574,612.3146510124207,0.8557339310646057
2,Left Wrist,604.6936929225922,637.0878338813782,0.08744406700134277
2,Right Wrist,618.8167452812195,637.3601317405701,0.8439702987670898
2,Left Hip,345.6934154033661,682.5466418266296,0.9985755681991577
2,Right Hip,324.9526470899582,711.657407283783,0.9983510971069336
2,Left Knee,568.853771686554,633.399453163147,0.4370024800300598
2,Right Knee,564.5835161209106,653.8830757141113,0.8698791861534119
2,Left Ankle,595.2576279640198,787.0552682876587,0.4678519070148468
2,Right Ankle,635.2345108985901,795.3613185882568,0.705540120601654
3,Nose,499.27047193050385,379.7490084171295,0.9995100498199463
3,Left Eye,487.23665177822113,357.42595911026,0.9997005462646484
3,Right Eye,485.08205115795135,356.91776633262634,0.999630331993103
3,Left Ear,482.4902296066284,356.34716391563416,0.999730110168457
3,Right Ear,482.6171636581421,357.46023774147034,0.9997040033340454
3,Left Shoulder,397.2965329885483,453.92085313796997,0.9978851675987244
3,Right Shoulder,406.78855776786804,468.72111082077026,0.9983503818511963
3,Left Elbow,484.59149301052094,585.8940982818604,0.06305365264415741
3,Right Elbow,502.9415935277939,607.855532169342,0.847316563129425
3,Left Wrist,603.3207595348358,637.4657034873962,0.08490776270627975
3,Right Wrist,619.0138339996338,637.6671266555786,0.8357563018798828
3,Left Hip,351.67849361896515,684.8934888839722,0.9986870288848877
3,Right Hip,360.25083661079407,710.2938580513,0.998481035232544
3,Left Knee,579.2612493038177,633.1607580184937,0.4309941828250885
3,Right Knee,582.1729302406311,653.399248123169,0.8729751110076904
3,Left Ankle,593.5376584529877,784.3992376327515,0.46438682079315186
3,Right Ankle,634.6446216106415,796.1626982688904,0.7088422775268555
4,Nose,496.97093963623047,377.9232609272003,0.9995231628417969
4,Left Eye,484.71006751060486,355.4995322227478,0.9997155666351318
4,Right Eye,482.65912532806396,355.0615382194519,0.9996476769447327
4,Left Ear,480.11651039123535,354.4928026199341,0.9997435212135315
4,Right Ear,478.83218824863434,355.3180968761444,0.9997170567512512
4,Left Shoulder,396.14252150058746,453.0197274684906,0.9980151057243347
4,Right Shoulder,407.3609083890915,465.4003322124481,0.9984496831893921
4,Left Elbow,484.57195460796356,583.1885647773743,0.06239008530974388
4,Right Elbow,502.85793244838715,605.056529045105,0.8409570455551147
4,Left Wrist,598.0883359909058,633.2719945907593,0.08301035314798355
4,Right Wrist,619.1335558891296,637.6273441314697,0.8261366486549377
4,Left Hip,368.64277720451355,679.1283702850342,0.9987819790840149
4,Right Hip,375.5285233259201,706.5012574195862,0.9985913038253784
4,Left Knee,593.1667566299438,626.6381621360779,0.4329732656478882
4,Right Knee,600.119411945343,650.1786661148071,0.8730767965316772
4,Left Ankle,593.8564360141754,778.5783076286316,0.4651118814945221
4,Right Ankle,640.4536247253418,799.3330693244934,0.7131657004356384
