Frame,Keypoint,X,Y,Confidence
1,Nose,155.45395612716675,250.8039665222168,0.9999586343765259
1,Left Eye,168.19220781326294,243.5629677772522,0.9998798370361328
1,Right Eye,174.44036602973938,245.18478155136108,0.999836802482605
1,Left Ear,180.7343378663063,247.04107403755188,0.9998466968536377
1,Right Ear,149.003267288208,240.12255191802979,0.9999042749404907
1,Left Shoulder,238.6400818824768,332.78680086135864,0.9999613761901855
1,Right Shoulder,50.98280608654022,328.2840692996979,0.9999281167984009
1,Left Elbow,280.48484921455383,412.79302954673767,0.995733916759491
1,Right Elbow,10.548524558544159,402.04057931900024,0.9826587438583374
1,Left Wrist,291.13367199897766,498.5013234615326,0.9884569644927979
1,Right Wrist,9.589897096157074,490.93913555145264,0.9664745926856995
1,Left Hip,205.33208847045898,507.55757689476013,0.999884843826294
1,Right Hip,108.65854769945145,515.2638638019562,0.9998922348022461
1,Left Knee,225.12304782867432,597.092878818512,0.9544161558151245
1,Right Knee,109.43552702665329,599.4980478286743,0.9353439807891846
1,Left Ankle,237.53458857536316,694.8718214035034,0.938772976398468
1,Right Ankle,116.2646658718586,702.5606632232666,0.9505277276039124
2,Nose,156.8791776895523,251.96683287620544,0.9999532103538513
2,Left Eye,168.4524029493332,243.74762177467346,0.9998705387115479
2,Right Eye,174.67222064733505,245.56281208992004,0.9998244643211365
2,Left Ear,180.90570867061615,247.5377118587494,0.9998372793197632
2,Right Ear,150.15285313129425,240.14649868011475,0.999896228313446
2,Left Shoulder,239.02398198843002,334.72954630851746,0.999958872795105
2,Right Shoulder,54.141778126358986,328.30949664115906,0.9999266266822815
2,Left Elbow,280.3907632827759,414.4590997695923,0.9953022599220276
2,Right Elbow,10.569923371076584,402.0399034023285,0.9824960827827454
2,Left Wrist,289.8141413927078,500.30824184417725,0.9879183769226074
2,Right Wrist,8.798050880432129,490.93485474586487,0.9665250182151794
2,Left Hip,206.27609491348267,507.55648255348206,0.9998840689659119
2,Right Hip,108.75543653964996,515.0913119316101,0.9998902678489685
2,Left Knee,224.77212697267532,611.3696551322937,0.9426479339599609
2,Right Knee,110.47060340642929,597.4939870834351,0.9190644025802612
2,Left Ankle,228.0273199081421,706.1122512817383,0.9251159429550171
2,Right Ankle,118.63454133272171,703.7427449226379,0.9355526566505432
3,Nose,158.93426686525345,252.98642098903656,0.9999496340751648
3,Left Eye,169.40467059612274,244.06893968582153,0.9998639225959778
3,Right Eye,175.581756234169,245.9863543510437,0.9998170733451843
3,Left Ear,181.69875144958496,248.02837908267975,0.9998308420181274
3,Right Ear,152.08189338445663,240.39909839630127,0.9998893141746521
3,Left Shoulder,240.1954174041748,336.25669956207275,0.9999569654464722
3,Right Shoulder,55.677808821201324,328.6767768859863,0.9999237060546875
3,Left Elbow,280.7996600866318,417.1493124961853,0.9950705170631409
3,Right Elbow,10.625335108488798,402.03787565231323,0.9827028512954712
3,Left Wrist,289.6614074707031,502.8560936450958,0.9875889420509338
3,Right Wrist,8.668596670031548,490.8120310306549,0.9670915007591248
3,Left Hip,207.8660324215889,506.9935083389282,0.9998806118965149
3,Right Hip,109.13414061069489,513.0505907535553,0.999886691570282
3,Left Knee,224.6712550520897,598.1590890884399,0.924000084400177
3,Right Knee,111.32552325725555,588.9057898521423,0.8910269737243652
3,Left Ankle,228.13619077205658,705.4613757133484,0.9028357863426208
3,Right Ankle,121.2010383605957,703.7316727638245,0.9130527377128601
4,Nose,159.7712054848671,253.9187353849411,0.9999415874481201
4,Left Eye,169.9995920062065,244.4821661710739,0.9998476505279541
4,Right Eye,176.22306495904922,246.49758875370026,0.9997968077659607
4,Left Ear,182.31696486473083,248.54605078697205,0.9998130798339844
4,Right Ear,152.99406796693802,240.68277418613434,0.9998747110366821
4,Left Shoulder,240.7608836889267,337.18421816825867,0.9999530911445618
4,Right Shoulder,56.67598024010658,328.88312458992004,0.9999183416366577
4,Left Elbow,280.8147072792053,417.23660230636597,0.994676947593689
4,Right Elbow,10.71756575256586,402.10678696632385,0.982450544834137
4,Left Wrist,289.29561972618103,504.1020655632019,0.9868577122688293
4,Right Wrist,8.311816956847906,490.8633363246918,0.9669216871261597
4,Left Hip,208.51788073778152,506.8748688697815,0.9998745918273926
4,Right Hip,109.15761291980743,512.1393585205078,0.9998794794082642
4,Left Knee,224.42087829113007,593.0285596847534,0.9040312170982361
4,Right Knee,111.796485632658,589.5948386192322,0.8614974021911621
4,Left Ankle,224.85623061656952,706.2420916557312,0.8775414824485779
4,Right Ankle,121.56876027584076,704.0387320518494,0.8896549940109253
5,Nose,160.23293137550354,254.01196360588074,0.9999364018440247
5,Left Eye,170.30204385519028,244.52912628650665,0.9998392462730408
5,Right Eye,176.50153636932373,246.62464499473572,0.9997872710227966
5,Left Ear,182.55844116210938,248.72750222682953,0.9998047351837158
5,Right Ear,153.35020124912262,240.6619817018509,0.9998669028282166
5,Left Shoulder,240.7472625374794,337.14855551719666,0.9999539852142334
5,Right Shoulder,56.64988122880459,328.88328552246094,0.9999175071716309
5,Left Elbow,280.5590361356735,417.38961696624756,0.9945430159568787
5,Right Elbow,10.546181630343199,402.07234740257263,0.9815837740898132
5,Left Wrist,288.2604777812958,503.97859811782837,0.9867851734161377
5,Right Wrist,7.140625361353159,490.87015986442566,0.9663196206092834
5,Left Hip,208.6041808128357,506.17268800735474,0.9998781085014343
5,Right Hip,109.1326653957367,511.643203496933,0.9998810291290283
5,Left Knee,224.1573065519333,593.1947064399719,0.895824134349823
5,Right Knee,111.62284463644028,590.5711841583252,0.8442015647888184
5,Left Ankle,224.46559369564056,709.0174055099487,0.8654962778091431
5,Right Ankle,121.41159251332283,704.0662837028503,0.8744764924049377
6,Nose,160.20670533180237,253.68115067481995,0.999930739402771
6,Left Eye,170.29770016670227,244.1594159603119,0.9998332262039185
6,Right Eye,176.50107741355896,246.35973393917084,0.9997797012329102
6,Left Ear,182.5664073228836,248.55348587036133,0.9998000860214233
6,Right Ear,153.27432602643967,240.06041586399078,0.9998621940612793
6,Left Shoulder,240.67582935094833,337.09126353263855,0.9999541640281677
6,Right Shoulder,56.52643442153931,328.8060700893402,0.9999163150787354
6,Left Elbow,280.1287651062012,417.06337451934814,0.993773877620697
6,Right Elbow,8.893203269690275,401.5922212600708,0.978982150554657
6,Left Wrist,287.13134825229645,503.8533282279968,0.9852051734924316
6,Right Wrist,6.3930893782526255,490.16939520835876,0.9640177488327026
6,Left Hip,208.57169330120087,505.65200686454773,0.9998690485954285
6,Right Hip,108.49601998925209,511.1643648147583,0.9998685717582703
6,Left Knee,222.04545438289642,589.3519592285156,0.8809375762939453
6,Right Knee,110.62550097703934,590.6935572624207,0.8143916726112366
6,Left Ankle,221.1268052458763,712.7391314506531,0.8444854617118835
6,Right Ankle,119.2011222243309,706.9990539550781,0.8496934771537781
7,Nose,160.18416732549667,253.1575083732605,0.999925434589386
7,Left Eye,170.29048800468445,243.72344970703125,0.9998190999031067
7,Right Eye,176.4943078160286,246.00946426391602,0.9997658133506775
7,Left Ear,182.56352245807648,248.29164862632751,0.9997861981391907
7,Right Ear,153.2184973359108,239.47858035564423,0.9998496174812317
7,Left Shoulder,240.67818969488144,337.0220947265625,0.9999532699584961
7,Right Shoulder,56.416166201233864,328.71420979499817,0.9999127984046936
7,Left Elbow,279.4976681470871,417.30995535850525,0.9938212633132935
7,Right Elbow,5.9143549762666225,398.43971371650696,0.9789760112762451
7,Left Wrist,286.16662323474884,503.8893449306488,0.9852811694145203
7,Right Wrist,5.660750158131123,488.8868272304535,0.9648630619049072
7,Left Hip,208.3876684308052,505.52995562553406,0.9998674988746643
7,Right Hip,107.85316228866577,510.43434262275696,0.9998661279678345
7,Left Knee,219.72340047359467,587.9467606544495,0.8811928629875183
7,Right Knee,109.28160473704338,591.2335824966431,0.8061991930007935
7,Left Ankle,218.93906146287918,711.5112805366516,0.8454644083976746
7,Right Ankle,119.18499320745468,706.8680548667908,0.8477110862731934
8,Nose,160.63320636749268,252.49713778495789,0.9999145269393921
8,Left Eye,170.60539722442627,243.0695003271103,0.9997966289520264
8,Right Eye,176.80649608373642,245.3896164894104,0.9997392892837524
8,Left Ear,182.85184502601624,247.72370159626007,0.999763011932373
8,Right Ear,153.41884791851044,238.79637122154236,0.9998313784599304
8,Left Shoulder,241.00994914770126,336.74503326416016,0.9999513626098633
8,Right Shoulder,56.304094940423965,328.34895730018616,0.9999094009399414
8,Left Elbow,279.450985789299,417.1771216392517,0.9935601353645325
8,Right Elbow,5.291334819048643,396.3148248195648,0.9783786535263062
8,Left Wrist,285.6417089700699,503.8299286365509,0.984522819519043
8,Right Wrist,5.474052485078573,487.8231918811798,0.9646263122558594
8,Left Hip,208.29758197069168,505.2772271633148,0.9998545050621033
8,Right Hip,107.38736316561699,509.66176986694336,0.9998520612716675
8,Left Knee,218.3147832751274,585.7547307014465,0.8773303627967834
8,Right Knee,108.46416354179382,587.5274991989136,0.792343020439148
8,Left Ankle,218.61808747053146,711.0080122947693,0.8392307162284851
8,Right Ankle,119.23184767365456,706.7375063896179,0.8385277986526489
9,Nose,160.80587208271027,251.81307792663574,0.9999062418937683
9,Left Eye,170.70054858922958,242.3806929588318,0.9997835755348206
9,Right Eye,176.89946740865707,244.75316047668457,0.9997232556343079
9,Left Ear,182.94312804937363,247.14514911174774,0.9997491836547852
9,Right Ear,153.4673660993576,238.01050543785095,0.9998207688331604
9,Left Shoulder,241.2769302725792,336.4770483970642,0.9999499917030334
9,Right Shoulder,56.236644834280014,327.9653263092041,0.9999067187309265
9,Left Elbow,279.28245067596436,417.2136855125427,0.9932374358177185
9,Right Elbow,5.110231693834066,395.8989107608795,0.9772041440010071
9,Left Wrist,285.35614013671875,503.92948150634766,0.9840092658996582
9,Right Wrist,5.299840355291963,487.359094619751,0.9636867046356201
9,Left Hip,207.861328125,505.4848623275757,0.999841034412384
9,Right Hip,106.87709450721741,509.6063768863678,0.999839723110199
9,Left Knee,216.2755936384201,585.791552066803,0.8723351359367371
9,Right Knee,107.75243788957596,588.3149099349976,0.7787235379219055
9,Left Ankle,215.4364913702011,710.1652407646179,0.831087052822113
9,Right Ankle,119.22624185681343,706.5729689598083,0.8281116485595703
10,Nose,161.35991364717484,251.81175827980042,0.9999026656150818
10,Left Eye,171.26016318798065,242.33751475811005,0.9997808933258057
10,Right Eye,177.450492978096,244.71522867679596,0.9997193217277527
10,Left Ear,183.45835506916046,247.10343539714813,0.9997466206550598
10,Right Ear,153.9666935801506,237.8862977027893,0.9998186826705933
10,Left Shoulder,241.30835235118866,336.40730023384094,0.9999502301216125
10,Right Shoulder,56.0188252478838,327.7607810497284,0.9999062418937683
10,Left Elbow,279.14607524871826,417.1875822544098,0.9928341507911682
10,Right Elbow,5.109657486900687,396.10249042510986,0.9759126901626587
10,Left Wrist,285.1271867752075,503.9322817325592,0.9834468960762024
10,Right Wrist,5.21055655553937,487.1242940425873,0.9633724689483643
10,Left Hip,207.79745131731033,505.5129933357239,0.999828577041626
10,Right Hip,106.7050188779831,509.6038341522217,0.9998265504837036
10,Left Knee,215.45783281326294,584.9585008621216,0.8686618208885193
10,Right Knee,107.21991807222366,586.1224937438965,0.7640566229820251
10,Left Ankle,212.95822858810425,710.1089143753052,0.8243889808654785
10,Right Ankle,119.1868782043457,706.5548801422119,0.8178436160087585
11,Nose,162.63223737478256,251.94689333438873,0.9999037384986877
11,Left Eye,172.63603061437607,242.35077559947968,0.9997870922088623
11,Right Eye,178.83247435092926,244.72144067287445,0.9997272491455078
11,Left Ear,184.68419313430786,247.10285604000092,0.9997547268867493
11,Right Ear,155.21920025348663,237.89270281791687,0.9998233914375305
11,Left Shoulder,241.6089028120041,336.3741159439087,0.9999518394470215
11,Right Shoulder,55.86746409535408,327.3043441772461,0.9999086856842041
11,Left Elbow,279.0361553430557,418.0029308795929,0.9923202395439148
11,Right Elbow,5.123537313193083,396.1025869846344,0.9751037955284119
11,Left Wrist,284.9372774362564,504.2095363140106,0.9825507998466492
11,Right Wrist,5.1632610615342855,486.79080963134766,0.9633700847625732
11,Left Hip,207.74837583303452,505.27548909187317,0.9998214244842529
11,Right Hip,106.4875066280365,508.9892327785492,0.9998152852058411
11,Left Knee,215.01212120056152,583.610143661499,0.8676138520240784
11,Right Knee,106.88064321875572,584.3588018417358,0.7534065842628479
11,Left Ankle,214.36750143766403,704.7421360015869,0.8216080665588379
11,Right Ankle,119.07063946127892,706.5271353721619,0.8090096116065979
12,Nose,164.10146951675415,252.1338003873825,0.9999046325683594
12,Left Eye,174.1652712225914,242.41777181625366,0.9997889399528503
12,Right Eye,180.38766235113144,244.76284861564636,0.9997299909591675
12,Left Ear,186.1181676387787,247.11396038532257,0.9997577667236328
12,Right Ear,156.65437132120132,238.00688445568085,0.9998250603675842
12,Left Shoulder,241.83087348937988,336.35847330093384,0.9999520778656006
12,Right Shoulder,55.82634247839451,326.67348861694336,0.9999102354049683
12,Left Elbow,279.031565785408,417.959543466568,0.992005467414856
